longitude,latitude,scrape_time
-5.53033,50.1195,2020-06-03T09:25:03Z
-5.53033,50.1195,2020-06-03T08:25:03Z
-5.53033,50.1195,2020-06-03T07:25:03Z
-5.53033,50.1195,2020-06-03T06:25:02Z
-5.53033,50.1195,2020-06-03T05:25:03Z
-5.53033,50.1195,2020-06-03T04:25:02Z
-5.53033,50.11934,2020-06-03T03:25:02Z
-5.53033,50.1195,2020-06-03T02:25:03Z
-5.53033,50.1195,2020-06-03T01:25:03Z
-5.53033,50.1195,2020-06-03T00:25:03Z
-5.53033,50.1195,2020-06-02T23:25:03Z
-5.53033,50.11934,2020-06-02T22:25:02Z
-5.53033,50.1195,2020-06-02T21:25:03Z
-5.53033,50.1195,2020-06-02T20:25:03Z
-5.53033,50.11934,2020-06-02T19:25:03Z
-5.53033,50.1195,2020-06-02T18:25:03Z
-5.53033,50.1195,2020-06-02T17:25:03Z
-5.53033,50.11934,2020-06-02T14:25:03Z
-5.53033,50.11934,2020-06-02T13:25:03Z
-5.53033,50.1195,2020-06-02T12:25:03Z
-5.53033,50.1195,2020-06-02T11:25:03Z
-5.53033,50.11934,2020-06-02T10:25:02Z
-5.53033,50.11934,2020-06-02T09:25:03Z
-5.53033,50.11934,2020-06-02T08:25:03Z
-5.53033,50.11934,2020-06-02T07:25:03Z
-5.53033,50.1195,2020-06-02T06:25:02Z
-5.53033,50.1195,2020-06-02T05:25:03Z
-5.53033,50.11934,2020-06-02T04:25:03Z
-5.53033,50.1195,2020-06-02T03:25:03Z
-5.53033,50.1195,2020-06-02T02:25:03Z
-5.53033,50.1195,2020-06-02T01:25:03Z
-5.53033,50.1195,2020-06-02T00:25:03Z
-5.53033,50.11934,2020-06-01T23:25:03Z
-5.53033,50.1195,2020-06-01T22:25:03Z
-5.53033,50.1195,2020-06-01T21:25:03Z
-5.53033,50.1195,2020-06-01T20:25:03Z
-5.53033,50.1195,2020-06-01T19:25:03Z
-5.53033,50.1195,2020-06-01T18:25:03Z
-5.53033,50.1195,2020-06-01T17:25:02Z
-5.53033,50.1195,2020-06-01T16:25:03Z
-5.53033,50.11934,2020-06-01T15:25:03Z
-5.53033,50.11934,2020-06-01T14:25:03Z
-5.53033,50.11934,2020-06-01T13:25:03Z
-5.53033,50.11934,2020-06-01T12:25:03Z
-5.53033,50.11934,2020-06-01T11:25:03Z
-5.53033,50.11934,2020-06-01T10:25:03Z
-5.53033,50.11934,2020-06-01T09:25:02Z
-5.53033,50.11934,2020-06-01T08:25:03Z
-5.53033,50.11934,2020-06-01T07:25:03Z
-5.53033,50.1195,2020-06-01T06:25:03Z
-5.53033,50.11934,2020-06-01T05:25:03Z
-5.53033,50.11934,2020-06-01T04:25:03Z
-5.53033,50.11934,2020-06-01T03:25:03Z
-5.53033,50.1195,2020-06-01T02:25:03Z
-5.53033,50.1195,2020-06-01T01:25:02Z
-5.53033,50.1195,2020-06-01T00:25:03Z
-5.53033,50.1195,2020-05-31T23:25:03Z
-5.53033,50.1195,2020-05-31T22:25:02Z
-5.53033,50.1195,2020-05-31T21:25:03Z
-5.53033,50.11934,2020-05-31T20:25:03Z
-5.53033,50.1195,2020-05-31T19:25:02Z
-5.53033,50.11934,2020-05-31T18:25:03Z
-5.53033,50.11934,2020-05-31T17:25:03Z
-5.53033,50.11934,2020-05-31T16:25:03Z
-5.53033,50.1195,2020-05-31T15:25:03Z
-5.53033,50.11934,2020-05-31T14:25:03Z
-5.53033,50.11934,2020-05-31T13:25:03Z
-5.53033,50.11934,2020-05-31T12:25:03Z
-5.53033,50.1195,2020-05-31T11:25:03Z
-5.53033,50.1195,2020-05-31T10:25:02Z
-5.53033,50.11934,2020-05-31T09:25:03Z
-5.53033,50.11934,2020-05-31T08:25:03Z
-5.53033,50.11934,2020-05-31T07:25:03Z
-5.53033,50.1195,2020-05-31T06:25:03Z
-5.53033,50.1195,2020-05-31T05:25:03Z
-5.53033,50.1195,2020-05-31T04:25:03Z
-5.53033,50.1193,2020-05-31T03:25:03Z
-5.53033,50.1193,2020-05-31T02:25:03Z
-5.53033,50.1195,2020-05-31T01:25:03Z
-5.53033,50.1193,2020-05-31T00:25:03Z
-5.53033,50.1195,2020-05-30T23:25:03Z
-5.53033,50.11934,2020-05-30T22:25:03Z
-5.53033,50.1195,2020-05-30T21:25:03Z
-5.53033,50.1195,2020-05-30T20:25:03Z
-5.53033,50.1195,2020-05-30T19:25:03Z
-5.53033,50.1195,2020-05-30T18:25:03Z
-5.53033,50.1195,2020-05-30T17:25:04Z
-5.53033,50.1195,2020-05-30T16:25:02Z
-5.53033,50.1195,2020-05-30T15:25:03Z
-5.53033,50.11934,2020-05-30T14:25:03Z
-5.53033,50.11934,2020-05-30T13:25:03Z
-5.53033,50.11934,2020-05-30T12:25:03Z
-5.53033,50.1195,2020-05-30T11:25:03Z
-5.53033,50.11934,2020-05-30T10:25:03Z
-5.53033,50.1195,2020-05-30T09:25:03Z
-5.53033,50.1195,2020-05-30T08:25:03Z
-5.53033,50.11934,2020-05-30T07:25:03Z
-5.53033,50.1195,2020-05-30T06:25:03Z
-5.53033,50.1195,2020-05-30T05:25:03Z
-5.53033,50.11934,2020-05-30T04:25:03Z
-5.5305,50.11934,2020-05-30T03:25:02Z
-5.5305,50.11934,2020-05-30T02:25:03Z
-5.53033,50.11934,2020-05-30T01:25:03Z
-5.53033,50.11934,2020-05-30T00:25:03Z
-5.53033,50.1193,2020-05-29T23:25:03Z
-5.53033,50.1193,2020-05-29T22:25:03Z
-5.53033,50.1193,2020-05-29T21:25:03Z
-5.53033,50.1193,2020-05-29T20:25:03Z
-5.53033,50.1193,2020-05-29T19:25:03Z
-5.53033,50.1195,2020-05-29T18:25:03Z
-5.53033,50.1195,2020-05-29T17:25:03Z
-5.53033,50.11934,2020-05-29T16:25:03Z
-5.53033,50.11934,2020-05-29T15:25:03Z
-5.53033,50.11934,2020-05-29T14:25:02Z
-5.53033,50.11934,2020-05-29T13:25:02Z
-5.53033,50.1195,2020-05-29T12:25:03Z
-5.53033,50.11934,2020-05-29T11:25:03Z
-5.53033,50.11934,2020-05-29T10:25:03Z
-5.53033,50.11934,2020-05-29T09:25:03Z
-5.53017,50.11917,2020-05-29T08:25:03Z
-5.53017,50.11917,2020-05-29T07:25:03Z
-5.53033,50.1195,2020-05-29T06:25:03Z
-5.53033,50.1195,2020-05-29T05:25:03Z
-5.53033,50.11934,2020-05-29T04:25:03Z
-5.53033,50.11934,2020-05-29T03:25:03Z
-5.53033,50.11934,2020-05-29T02:25:03Z
-5.53033,50.1195,2020-05-29T01:25:03Z
-5.53033,50.11934,2020-05-29T00:25:03Z
-5.53033,50.1195,2020-05-28T23:25:03Z
-5.53033,50.1195,2020-05-28T22:25:03Z
-5.53033,50.1195,2020-05-28T21:25:03Z
-5.53033,50.11934,2020-05-28T20:25:03Z
-5.53033,50.1195,2020-05-28T19:25:04Z
-5.53033,50.1195,2020-05-28T18:25:02Z
-5.53033,50.1195,2020-05-28T17:25:03Z
-5.53033,50.1195,2020-05-28T16:25:03Z
-5.53033,50.1195,2020-05-28T15:25:03Z
-5.53033,50.11934,2020-05-28T14:25:03Z
-5.53033,50.11934,2020-05-28T13:25:02Z
-5.53033,50.11934,2020-05-28T12:25:02Z
-5.53033,50.11934,2020-05-28T11:25:03Z
-5.53033,50.11934,2020-05-28T10:25:03Z
-5.53033,50.1195,2020-05-28T09:25:03Z
-5.53033,50.1195,2020-05-28T08:25:04Z
-5.53033,50.1195,2020-05-28T07:25:04Z
-5.53033,50.1195,2020-05-28T06:25:02Z
-5.53033,50.1195,2020-05-28T05:25:03Z
-5.53033,50.1195,2020-05-28T04:25:03Z
-5.53033,50.11934,2020-05-28T03:25:03Z
-5.53033,50.11934,2020-05-28T02:25:03Z
-5.53033,50.11934,2020-05-28T01:25:03Z
-5.53033,50.11934,2020-05-28T00:25:03Z
-5.53033,50.11934,2020-05-27T23:25:03Z
-5.53033,50.11934,2020-05-27T22:25:03Z
-5.53033,50.11934,2020-05-27T21:25:03Z
-5.53033,50.11934,2020-05-27T20:25:03Z
-5.53033,50.1195,2020-05-27T19:25:03Z
-5.53033,50.1195,2020-05-27T18:25:03Z
-5.53033,50.1195,2020-05-27T17:25:03Z
-5.53033,50.11934,2020-05-27T16:25:03Z
-5.53033,50.11934,2020-05-27T15:25:03Z
-5.53033,50.11934,2020-05-27T14:25:03Z
-5.53033,50.1195,2020-05-27T13:25:03Z
-5.53033,50.1195,2020-05-27T11:25:03Z
-5.53033,50.1195,2020-05-27T10:25:02Z
-5.53033,50.11934,2020-05-27T09:25:03Z
-5.53033,50.11934,2020-05-27T08:25:03Z
-5.53033,50.1195,2020-05-27T07:25:03Z
-5.53033,50.1195,2020-05-27T06:25:03Z
-5.53033,50.1195,2020-05-27T05:25:03Z
-5.53033,50.1195,2020-05-27T04:25:02Z
-5.53033,50.1195,2020-05-27T03:25:03Z
-5.53033,50.11934,2020-05-27T02:25:02Z
-5.53033,50.11934,2020-05-27T01:25:03Z
-5.53033,50.11934,2020-05-27T00:25:03Z
-5.53033,50.1195,2020-05-26T23:25:03Z
-5.53033,50.1195,2020-05-26T22:25:03Z
-5.53033,50.1195,2020-05-26T21:25:03Z
-5.53033,50.11934,2020-05-26T20:25:03Z
-5.53033,50.1195,2020-05-26T19:25:03Z
-5.53033,50.11934,2020-05-26T13:25:03Z
-5.53033,50.11934,2020-05-26T12:25:03Z
-5.53033,50.11934,2020-05-26T11:25:03Z
-5.53033,50.1195,2020-05-26T10:25:03Z
-5.53033,50.1195,2020-05-26T09:25:03Z
-5.53033,50.1195,2020-05-26T08:25:03Z
-5.53033,50.11934,2020-05-26T07:25:03Z
-5.53033,50.11934,2020-05-26T06:25:04Z
-5.53033,50.11934,2020-05-26T05:25:03Z
-5.53033,50.11934,2020-05-26T04:25:03Z
-5.53033,50.11934,2020-05-26T03:25:03Z
-5.53033,50.11934,2020-05-26T02:25:03Z
-5.53033,50.11934,2020-05-26T01:25:03Z
-5.53033,50.11934,2020-05-26T00:25:03Z
-5.53033,50.1195,2020-05-25T23:25:03Z
-5.53033,50.11934,2020-05-25T22:25:03Z
-5.53033,50.1195,2020-05-25T21:25:03Z
-5.53033,50.11934,2020-05-25T20:25:03Z
-5.53033,50.11934,2020-05-25T19:25:03Z
-5.53033,50.11934,2020-05-25T18:25:03Z
-5.53033,50.1193,2020-05-25T17:25:03Z
-5.53033,50.1193,2020-05-25T16:25:03Z
-5.53033,50.11934,2020-05-25T15:25:03Z
-5.53033,50.11934,2020-05-25T14:25:03Z
-5.53033,50.1195,2020-05-25T13:25:03Z
-5.53033,50.1195,2020-05-25T12:25:03Z
-5.53033,50.1195,2020-05-25T11:25:03Z
-5.53033,50.1195,2020-05-25T10:25:03Z
-5.53033,50.1193,2020-05-25T09:25:03Z
-5.53033,50.1193,2020-05-25T08:25:03Z
-5.53033,50.1195,2020-05-25T07:25:03Z
-5.53033,50.11934,2020-05-25T06:25:03Z
-5.53033,50.1195,2020-05-25T05:25:03Z
-5.53033,50.1195,2020-05-25T04:25:03Z
-5.53033,50.11934,2020-05-25T03:25:03Z
-5.53033,50.1195,2020-05-25T02:25:03Z
-5.53033,50.1195,2020-05-25T01:25:03Z
-5.53033,50.1195,2020-05-25T00:25:03Z
-5.53033,50.11934,2020-05-24T23:25:03Z
-5.53033,50.1195,2020-05-24T22:25:03Z
-5.53033,50.1193,2020-05-24T21:25:03Z
-5.53033,50.11934,2020-05-24T20:25:03Z
-5.53033,50.11934,2020-05-24T19:25:04Z
-5.53033,50.1195,2020-05-24T18:25:03Z
-5.53033,50.1195,2020-05-24T17:25:03Z
-5.53033,50.11934,2020-05-24T16:25:03Z
-5.53033,50.1195,2020-05-24T15:25:03Z
-5.53033,50.1195,2020-05-24T14:25:03Z
-5.53033,50.1195,2020-05-24T13:25:03Z
-5.53033,50.1195,2020-05-24T12:25:03Z
-5.53033,50.11934,2020-05-24T11:25:03Z
-5.53033,50.11934,2020-05-24T10:25:03Z
-5.53033,50.11934,2020-05-24T09:25:03Z
-5.53033,50.11934,2020-05-24T08:25:03Z
-5.53033,50.11934,2020-05-24T07:25:03Z
-5.53033,50.11934,2020-05-24T06:25:05Z
-5.53033,50.1195,2020-05-24T05:25:03Z
-5.53033,50.11934,2020-05-24T04:25:04Z
-5.53033,50.11934,2020-05-24T03:25:03Z
-5.53033,50.11934,2020-05-24T02:25:03Z
-5.53033,50.1195,2020-05-24T01:25:03Z
-5.53033,50.11934,2020-05-24T00:25:03Z
-5.53033,50.11934,2020-05-23T23:25:03Z
-5.53033,50.1195,2020-05-23T22:25:03Z
-5.53033,50.1195,2020-05-23T21:25:03Z
-5.53033,50.1195,2020-05-23T20:25:03Z
-5.53033,50.11934,2020-05-23T19:25:03Z
-5.53033,50.1195,2020-05-23T18:25:03Z
-5.53033,50.1195,2020-05-23T17:25:03Z
-5.53033,50.1195,2020-05-23T16:25:03Z
-5.53033,50.11934,2020-05-23T15:25:03Z
-5.53033,50.1195,2020-05-23T14:25:03Z
-5.53033,50.1195,2020-05-23T13:25:03Z
-5.53033,50.1195,2020-05-23T12:25:03Z
-5.53033,50.11934,2020-05-23T11:25:04Z
-5.53033,50.11934,2020-05-23T10:25:03Z
-5.53033,50.1195,2020-05-23T09:25:03Z
-5.53033,50.11934,2020-05-23T08:25:03Z
-5.53033,50.11934,2020-05-23T07:25:03Z
-5.53033,50.11934,2020-05-23T06:25:03Z
-5.53033,50.1195,2020-05-23T05:25:03Z
-5.53033,50.11934,2020-05-23T04:25:03Z
-5.53033,50.1195,2020-05-23T03:25:03Z
-5.53033,50.1195,2020-05-23T02:25:05Z
-5.53033,50.1195,2020-05-23T01:25:03Z
-5.53033,50.1195,2020-05-23T00:25:03Z
-5.53033,50.11934,2020-05-22T23:25:03Z
-5.53033,50.1195,2020-05-22T22:25:03Z
-5.53033,50.1195,2020-05-22T21:25:03Z
-5.53033,50.11934,2020-05-22T20:25:03Z
-5.53033,50.11934,2020-05-22T19:25:03Z
-5.53033,50.11934,2020-05-22T18:25:04Z
-5.53033,50.11934,2020-05-22T17:25:03Z
-5.53033,50.11934,2020-05-22T16:25:03Z
-5.53033,50.11934,2020-05-22T15:25:03Z
-5.53033,50.11934,2020-05-22T14:25:04Z
-5.53033,50.11934,2020-05-22T13:25:03Z
-5.53033,50.11934,2020-05-22T12:25:03Z
-5.53033,50.1195,2020-05-22T11:25:03Z
-5.53033,50.11934,2020-05-22T10:25:03Z
-5.53033,50.1195,2020-05-22T09:25:03Z
-5.53033,50.1195,2020-05-22T08:25:03Z
-5.53033,50.1195,2020-05-22T07:25:03Z
-5.53033,50.1195,2020-05-22T06:25:03Z
-5.53033,50.1195,2020-05-22T05:25:03Z
-5.53033,50.1195,2020-05-22T04:25:03Z
-5.53033,50.11934,2020-05-22T03:25:03Z
-5.53033,50.11934,2020-05-22T02:25:04Z
-5.53033,50.11934,2020-05-22T01:25:03Z
-5.53033,50.1193,2020-05-22T00:25:03Z
-5.53033,50.1193,2020-05-21T23:25:03Z
-5.53033,50.11934,2020-05-21T22:25:04Z
-5.53033,50.11934,2020-05-21T21:25:03Z
-5.53033,50.11934,2020-05-21T20:25:03Z
-5.53033,50.1195,2020-05-21T19:25:03Z
-5.53033,50.11934,2020-05-21T18:25:03Z
-5.53033,50.11934,2020-05-21T17:25:04Z
-5.5305,50.11934,2020-05-21T16:25:03Z
-5.53033,50.11934,2020-05-21T15:25:03Z
-5.53033,50.11934,2020-05-21T14:25:03Z
-5.53033,50.1195,2020-05-21T13:25:03Z
-5.53033,50.1195,2020-05-21T12:25:03Z
-5.53033,50.1195,2020-05-21T11:25:03Z
-5.53033,50.11934,2020-05-21T10:25:03Z
-5.53033,50.11934,2020-05-21T09:25:04Z
-5.53033,50.11934,2020-05-21T08:25:03Z
-5.53033,50.1195,2020-05-21T07:25:03Z
-5.53033,50.1195,2020-05-21T06:25:04Z
-5.53033,50.1195,2020-05-21T05:25:04Z
-5.53033,50.11934,2020-05-21T04:25:03Z
-5.53033,50.1195,2020-05-21T03:25:04Z
-5.53033,50.1195,2020-05-21T02:25:04Z
-5.53033,50.1193,2020-05-21T01:25:03Z
-5.53033,50.1195,2020-05-21T00:25:03Z
-5.53033,50.11934,2020-05-20T23:25:04Z
-5.53033,50.1195,2020-05-20T22:25:04Z
-5.53033,50.1195,2020-05-20T21:25:03Z
-5.53033,50.1195,2020-05-20T20:25:03Z
-5.53033,50.1195,2020-05-20T19:25:03Z
-5.53033,50.11934,2020-05-20T18:25:03Z
-5.53033,50.11934,2020-05-20T17:25:03Z
-5.53033,50.11934,2020-05-20T16:25:03Z
-5.53033,50.11934,2020-05-20T15:25:03Z
-5.53033,50.11934,2020-05-20T14:25:03Z
-5.53033,50.11934,2020-05-20T13:25:03Z
-5.53033,50.11934,2020-05-20T12:25:03Z
-5.53033,50.11934,2020-05-20T11:25:04Z
-5.53033,50.11934,2020-05-20T10:25:04Z
-5.53033,50.11934,2020-05-20T09:25:03Z
-5.53033,50.11934,2020-05-20T08:25:03Z
-5.53033,50.11934,2020-05-20T07:25:03Z
-5.53033,50.11934,2020-05-20T06:25:04Z
-5.53033,50.11934,2020-05-20T05:25:03Z
-5.53033,50.11934,2020-05-20T04:25:03Z
-5.53033,50.1195,2020-05-20T03:25:03Z
-5.53033,50.1195,2020-05-20T02:25:04Z
-5.53033,50.1195,2020-05-20T01:25:03Z
-5.53033,50.1195,2020-05-20T00:25:03Z
-5.53033,50.11934,2020-05-19T23:25:03Z
-5.53033,50.11934,2020-05-19T22:25:03Z
-5.53033,50.1195,2020-05-19T21:25:03Z
-5.53033,50.1195,2020-05-19T20:25:03Z
-5.53033,50.11934,2020-05-19T19:25:04Z
-5.53033,50.1195,2020-05-19T18:25:03Z
-5.53033,50.1195,2020-05-19T17:25:03Z
-5.53033,50.11934,2020-05-19T16:25:03Z
-5.53033,50.11934,2020-05-19T15:25:03Z
-5.53033,50.11934,2020-05-19T14:25:03Z
-5.53033,50.1195,2020-05-19T13:25:04Z
-5.53033,50.1195,2020-05-19T12:25:03Z
-5.53033,50.11934,2020-05-19T11:25:03Z
-5.53033,50.1195,2020-05-19T10:25:03Z
-5.53033,50.11934,2020-05-19T09:25:04Z
-5.53033,50.1195,2020-05-19T08:25:03Z
-5.53033,50.1195,2020-05-19T07:25:03Z
-5.53033,50.1195,2020-05-19T06:25:03Z
-5.53033,50.1195,2020-05-19T05:25:03Z
-5.53033,50.11934,2020-05-19T04:25:03Z
-5.53033,50.1195,2020-05-19T03:25:03Z
-5.53033,50.1195,2020-05-19T02:25:07Z
-5.53033,50.11934,2020-05-19T01:25:03Z
-5.53033,50.1195,2020-05-19T00:25:03Z
-5.53033,50.11934,2020-05-18T23:25:02Z
-5.53033,50.11934,2020-05-18T22:25:03Z
-5.53033,50.11934,2020-05-18T21:25:04Z
-5.53033,50.11934,2020-05-18T20:25:03Z
-5.53033,50.1195,2020-05-18T19:25:03Z
-5.53033,50.1195,2020-05-18T18:25:02Z
-5.53033,50.1195,2020-05-18T17:25:03Z
-5.53033,50.1195,2020-05-18T16:25:03Z
-5.53033,50.1193,2020-05-18T15:25:03Z
-5.53033,50.1195,2020-05-18T14:25:03Z
-5.53033,50.1195,2020-05-18T13:25:03Z
-5.53033,50.11934,2020-05-18T12:25:03Z
-5.53033,50.11934,2020-05-18T11:25:03Z
-5.53033,50.11934,2020-05-18T10:25:03Z
-5.53033,50.11934,2020-05-18T09:25:03Z
-5.53033,50.11934,2020-05-18T08:25:03Z
-5.53033,50.11934,2020-05-18T07:25:04Z
-5.53033,50.11934,2020-05-18T06:25:02Z
-5.53033,50.11934,2020-05-18T05:25:03Z
-5.53033,50.1195,2020-05-18T04:25:03Z
-5.53033,50.1195,2020-05-18T03:25:03Z
-5.53033,50.1195,2020-05-18T02:25:03Z
-5.53033,50.11934,2020-05-18T01:25:03Z
-5.53033,50.11934,2020-05-18T00:25:02Z
-5.53033,50.11934,2020-05-17T23:25:03Z
-5.53033,50.11934,2020-05-17T22:25:03Z
-5.53033,50.11934,2020-05-17T21:25:02Z
-5.53033,50.11934,2020-05-17T20:25:03Z
-5.53033,50.1195,2020-05-17T19:25:03Z
-5.53033,50.1195,2020-05-17T18:25:03Z
-5.53033,50.1195,2020-05-17T17:25:04Z
-5.53033,50.1195,2020-05-17T16:25:03Z
-5.53033,50.1195,2020-05-17T15:25:03Z
-5.53033,50.11934,2020-05-17T14:25:03Z
-5.53033,50.11934,2020-05-17T13:25:03Z
-5.53033,50.11934,2020-05-17T12:25:03Z
-5.53033,50.1195,2020-05-17T11:25:03Z
-5.53033,50.1195,2020-05-17T10:25:03Z
-5.53033,50.1195,2020-05-17T09:25:03Z
-5.53033,50.11934,2020-05-17T08:25:03Z
-5.53033,50.1195,2020-05-17T07:25:03Z
-5.53033,50.1195,2020-05-17T06:25:03Z
-5.53033,50.1195,2020-05-17T05:25:03Z
-5.5305,50.11934,2020-05-17T04:25:03Z
-5.53033,50.11934,2020-05-17T03:25:03Z
-5.53033,50.11934,2020-05-17T02:25:03Z
-5.53033,50.11934,2020-05-17T01:25:02Z
-5.53033,50.11934,2020-05-17T00:25:03Z
-5.53033,50.11934,2020-05-16T23:25:02Z
-5.53033,50.11934,2020-05-16T22:25:03Z
-5.53033,50.1195,2020-05-16T21:25:03Z
-5.53033,50.11934,2020-05-16T20:25:03Z
-5.53033,50.1195,2020-05-16T19:25:02Z
-5.53033,50.1195,2020-05-16T18:25:03Z
-5.53033,50.1195,2020-05-16T17:25:03Z
-5.53033,50.1195,2020-05-16T16:25:03Z
-5.53033,50.1195,2020-05-16T15:25:03Z
-5.53033,50.11934,2020-05-16T14:25:03Z
-5.53033,50.11934,2020-05-16T13:25:03Z
-5.53033,50.1193,2020-05-16T12:25:03Z
-5.53033,50.11934,2020-05-16T11:25:03Z
-5.53033,50.11934,2020-05-16T10:25:03Z
-5.53033,50.11934,2020-05-16T09:25:03Z
-5.53033,50.11934,2020-05-16T08:25:03Z
-5.53033,50.1195,2020-05-16T07:25:03Z
-5.53033,50.1195,2020-05-16T06:25:03Z
-5.53033,50.11934,2020-05-16T05:25:03Z
-5.53033,50.1195,2020-05-16T04:27:35Z
-5.53033,50.1195,2020-05-16T03:25:02Z
-5.53033,50.1195,2020-05-16T02:25:03Z
-5.53033,50.1195,2020-05-16T01:25:03Z
-5.53033,50.1195,2020-05-16T00:25:03Z
-5.53033,50.11934,2020-05-15T23:25:03Z
-5.53033,50.1195,2020-05-15T22:25:03Z
-5.53033,50.11934,2020-05-15T21:25:03Z
-5.53033,50.11934,2020-05-15T20:25:03Z
-5.53033,50.1195,2020-05-15T19:25:04Z
-5.53033,50.11934,2020-05-15T18:25:04Z
-5.53033,50.11934,2020-05-15T17:25:03Z
-5.53033,50.1195,2020-05-15T16:25:03Z
-5.53033,50.1195,2020-05-15T15:25:03Z
-5.53033,50.1195,2020-05-15T14:25:03Z
-5.53033,50.1195,2020-05-15T13:25:03Z
-5.53033,50.1195,2020-05-15T12:25:03Z
-5.53033,50.11934,2020-05-15T11:25:03Z
-5.53033,50.1195,2020-05-15T10:25:03Z
-5.53033,50.1195,2020-05-15T09:25:03Z
-5.53033,50.1195,2020-05-15T08:25:03Z
-5.53033,50.11934,2020-05-15T07:25:03Z
-5.53033,50.1195,2020-05-15T06:25:03Z
-5.53033,50.11934,2020-05-15T05:25:03Z
-5.53033,50.1193,2020-05-15T04:25:03Z
-5.53033,50.1195,2020-05-15T03:25:03Z
-5.53033,50.1195,2020-05-15T02:25:03Z
-5.53033,50.1195,2020-05-15T01:25:03Z
-5.53033,50.1195,2020-05-15T00:25:03Z
-5.53033,50.11934,2020-05-14T23:25:03Z
-5.53033,50.11934,2020-05-14T22:25:02Z
-5.53033,50.1195,2020-05-14T21:25:03Z
-5.53033,50.11934,2020-05-14T20:25:03Z
-5.53033,50.1195,2020-05-14T19:25:03Z
-5.53033,50.11934,2020-05-14T18:25:03Z
-5.53033,50.11934,2020-05-14T17:25:04Z
-5.53033,50.1195,2020-05-14T16:25:04Z
-5.53033,50.1195,2020-05-14T15:25:03Z
-5.53033,50.11934,2020-05-14T14:25:03Z
-5.53033,50.11934,2020-05-14T13:25:03Z
-5.53033,50.11934,2020-05-14T12:25:03Z
-5.53033,50.11934,2020-05-14T11:25:03Z
-5.53033,50.11934,2020-05-14T10:25:03Z
-5.53033,50.11934,2020-05-14T09:25:03Z
-5.53033,50.1195,2020-05-14T08:25:03Z
-5.53033,50.1195,2020-05-14T07:25:03Z
-5.5305,50.11934,2020-05-14T06:25:03Z
-5.53033,50.1195,2020-05-14T05:25:03Z
-5.53033,50.11934,2020-05-14T04:25:03Z
-5.53033,50.11934,2020-05-14T03:25:04Z
-5.53033,50.11934,2020-05-14T02:25:03Z
-5.53033,50.11934,2020-05-14T01:25:03Z
-5.53033,50.11934,2020-05-14T00:25:03Z
-5.53033,50.1195,2020-05-13T23:25:03Z
-5.53033,50.1195,2020-05-13T22:25:03Z
-5.53033,50.11934,2020-05-13T21:25:04Z
-5.53033,50.1195,2020-05-13T20:25:03Z
-5.53033,50.1195,2020-05-13T19:25:03Z
-5.53033,50.11934,2020-05-13T18:25:03Z
-5.53033,50.11934,2020-05-13T17:25:03Z
-5.53033,50.11934,2020-05-13T16:25:03Z
-5.53033,50.11934,2020-05-13T15:25:03Z
-5.53033,50.1195,2020-05-13T14:25:03Z
-5.53033,50.1195,2020-05-13T13:25:03Z
-5.53033,50.11934,2020-05-13T12:25:04Z
-5.53033,50.11934,2020-05-13T11:25:03Z
-5.53033,50.11934,2020-05-13T10:25:03Z
-5.53033,50.11934,2020-05-13T09:25:03Z
-5.53033,50.11934,2020-05-13T08:25:03Z
-5.53033,50.11934,2020-05-13T07:25:03Z
-5.53033,50.11934,2020-05-13T06:25:03Z
-5.53033,50.1195,2020-05-13T05:25:03Z
-5.53033,50.11934,2020-05-13T04:25:03Z
-5.53033,50.1195,2020-05-13T03:25:03Z
-5.53033,50.1195,2020-05-13T02:25:03Z
-5.53033,50.11934,2020-05-13T01:25:03Z
-5.53033,50.11934,2020-05-13T00:25:03Z
-5.53033,50.11934,2020-05-12T23:25:03Z
-5.53033,50.1195,2020-05-12T22:25:03Z
-5.53033,50.11934,2020-05-12T21:25:03Z
-5.53033,50.1195,2020-05-12T20:25:03Z
-5.53033,50.1195,2020-05-12T19:25:03Z
-5.53033,50.1195,2020-05-12T18:25:03Z
-5.53033,50.11934,2020-05-12T17:25:03Z
-5.53033,50.11934,2020-05-12T16:25:02Z
-5.53033,50.11934,2020-05-12T15:25:03Z
-5.53033,50.11934,2020-05-12T14:25:02Z
-5.53033,50.11934,2020-05-12T13:25:02Z
-5.53033,50.11934,2020-05-12T12:25:03Z
-5.53033,50.1195,2020-05-12T11:25:03Z
-5.53033,50.11934,2020-05-12T10:25:03Z
-5.53033,50.11934,2020-05-12T09:25:02Z
-5.53033,50.11934,2020-05-12T08:25:02Z
-5.53033,50.11934,2020-05-12T07:25:03Z
-5.53033,50.11934,2020-05-12T06:25:03Z
-5.53033,50.1195,2020-05-12T05:25:03Z
-5.53033,50.11934,2020-05-12T04:25:03Z
-5.53033,50.11934,2020-05-12T03:25:03Z
-5.53033,50.1195,2020-05-12T02:25:02Z
-5.53033,50.1195,2020-05-12T01:25:03Z
-5.53033,50.1195,2020-05-12T00:25:03Z
-5.53033,50.1195,2020-05-11T23:25:03Z
-5.53033,50.11934,2020-05-11T22:25:03Z
-5.53033,50.11934,2020-05-11T21:25:03Z
-5.53033,50.1195,2020-05-11T20:25:03Z
-5.53033,50.1195,2020-05-11T19:25:03Z
-5.53033,50.11934,2020-05-11T18:25:03Z
-5.53033,50.11934,2020-05-11T17:25:03Z
